course_id,course_name,category,duration,enrolled_students,platform,price,completion_rate_clean,rating_clean
5542,Course_5542,Design,40,1526,Coursera,29.268.993.566.843.500,6.615,3.2
5543,Course_5543,Office Tools,62,4163,Udemy,18.445.487.340.701.600,5.422,4.4
5544,Course_5544,Business,57,2164,Coursera,1.408.644.180.674.810,8.152,3.2
5545,Course_5545,AI,55,402,edX,11.072.823.318.996.400,9.112,3.4
5546,Course_5546,Design,78,1951,Coursera,940.065.431.652.737,8.302,4.3
5547,Course_5547,Office Tools,43,3697,LinkedIn Learning,11.499.451.573.999.800,9.985,4.6
5549,Course_5549,AI,86,4612,LinkedIn Learning,5.480.849.460.073.430,8.506,4.6
5550,Course_5550,Business,27,2571,edX,6.843.539.586.604.170,7.138,4.7
5551,Course_5551,Marketing,78,2152,Coursera,15.871.909.935.368.500,7.032,3.1
5552,Course_5552,Finance,52,1082,Coursera,6.298.611.902.223.760,7.812,4.5
5553,Course_5553,Design,73,4249,Udemy,12.954.639.935.495.900,7.968,3.7
5554,Course_5554,Business,80,2126,Coursera,15.122.243.397.108.600,5.431,3.5
5555,Course_5555,Business,14,597,LinkedIn Learning,14.447.883.977.534.200,7.067,4.3
5556,Course_5556,Design,58,106,Udemy,19.072.670.515.184.600,61.156,4.8
5557,Course_5557,Data Science,83,194,Udemy,12.637.407.891.742.800,61.911,3.7
5558,Course_5558,Data Science,33,1186,Coursera,8.162.419.488.970.140,7.59,3.4
5559,Course_5559,AI,45,3962,Coursera,5.277.518.880.148.750,6.523,4.4
5560,Course_5560,Finance,19,3333,Udemy,11.997.876.459.488.200,8.019,4.1
5561,Course_5561,Design,80,3120,edX,1.423.713.516.468.100,8.472,3.9
5562,Course_5562,Programming,81,4497,Coursera,17.735.332.819.537.200,9.17,3.7
5563,Course_5563,Finance,65,3428,Udemy,6.455.025.466.153.800,6.637,3.4
5564,Course_5564,Marketing,27,702,Coursera,13.562.777.728.905.600,56.696,3.1
5565,Course_5565,Finance,39,4125,edX,19.331.815.608.444.700,62.265,3.6
5566,Course_5566,Technology,81,3033,edX,4.310.528.697.036.560,9.786,4.4
5567,Course_5567,Office Tools,27,4219,LinkedIn Learning,1.990.970.737.318.580,9.364,3.0
5568,Course_5568,Data Science,82,4044,Udemy,10.505.027.017.388.500,6.808,3.7
5569,Course_5569,Programming,67,499,edX,9.290.016.542.300.000,8.201,3.5
5570,Course_5570,Office Tools,58,217,LinkedIn Learning,13.451.129.416.244.700,5.235,3.8
5571,Course_5571,Business,39,4819,Udemy,1.916.918.994.644.220,7.258,4.4
5572,Course_5572,Finance,75,4049,Coursera,15.738.088.080.715.300,8.996,3.7
5573,Course_5573,Marketing,84,303,LinkedIn Learning,15.263.207.513.894.800,5.658,3.4
5574,Course_5574,Office Tools,98,2483,Udemy,1.106.530.611.815.320,5.337,4.6
5575,Course_5575,Programming,86,1290,Coursera,11.990.842.105.894.200,9.439,4.3
5576,Course_5576,AI,22,3902,LinkedIn Learning,6.676.067.152.216.190,5.064,4.7
5577,Course_5577,Technology,89,3909,LinkedIn Learning,12.352.962.832.364.100,7.969,4.2
5578,Course_5578,Technology,87,1971,LinkedIn Learning,6.537.635.635.124.020,6.619,3.1
5579,Course_5579,AI,55,536,Udemy,18.307.070.464.678.800,9.172,4.1
5580,Course_5580,Programming,73,3068,LinkedIn Learning,46.553.137.663.248.600,5.701,4.1
5581,Course_5581,Business,62,1999,Udemy,789.830.244.915.813,6.443,4.5
5583,Course_5583,Technology,34,194,LinkedIn Learning,13.148.439.032.341.200,55.541,4.6
5584,Course_5584,Programming,68,2854,LinkedIn Learning,5.023.629.152.100.680,8.863,4.9
5586,Course_5586,Marketing,51,134,edX,9.949.800.569.945.590,53.309,4.4
5587,Course_5587,Business,10,3781,Udemy,12.336.183.737.675.300,62.758,4.1
5588,Course_5588,Marketing,12,4007,LinkedIn Learning,2.486.404.789.826.380,7.543,3.4
5589,Course_5589,Marketing,61,4395,edX,8.049.401.219.403.360,62.414,3.5
5590,Course_5590,Office Tools,71,3551,LinkedIn Learning,9.644.922.547.430.660,6.971,4.7
5591,Course_5591,Design,16,2673,Udemy,18.358.608.662.647.100,7.237,3.8
5592,Course_5592,Business,71,1908,edX,10.899.400.446.222.300,9.823,4.7
5593,Course_5593,AI,32,4777,LinkedIn Learning,9.685.688.979.619.630,7.565,4.5
5594,Course_5594,Data Science,10,370,Coursera,1.324.767.081.641.350,6.106,4.6
5595,Course_5595,Data Science,13,1935,LinkedIn Learning,7.178.259.956.713.930,5.516,3.3
5596,Course_5596,Design,52,2217,Udemy,10.490.494.294.351.200,7.112,3.7
5597,Course_5597,Business,75,959,LinkedIn Learning,17.610.969.273.471.900,7.22,3.8
5598,Course_5598,Data Science,73,4884,LinkedIn Learning,10.024.722.773.912.200,9.13,4.6
5599,Course_5599,Technology,92,3910,Coursera,18.820.471.297.083.600,60.754,3.0
5600,Course_5600,Business,47,102,edX,1.595.064.919.856.720,5.45,4.5
5601,Course_5601,Technology,47,3039,LinkedIn Learning,7.238.625.940.243.910,7.011,4.4
5602,Course_5602,Programming,90,646,edX,5.764.328.403.371.710,9.503,4.3
5604,Course_5604,Data Science,68,1783,Udemy,19.885.710.393.727.300,9.896,4.9
5606,Course_5606,Marketing,100,706,Coursera,6.921.485.471.648.580,62.873,3.3
5608,Course_5608,Office Tools,41,2819,edX,4.363.797.697.724.640,9.553,4.8
5609,Course_5609,Business,46,2089,Coursera,16.581.460.974.887.900,5.503,3.6
5611,Course_5611,Business,20,2876,Udemy,14.210.636.519.485.200,61.702,4.8
5612,Course_5612,Business,85,4752,Udemy,1.134.625.268.060.300,6.03,3.5
5613,Course_5613,Marketing,79,535,Udemy,14.415.437.641.830.700,5.038,3.8
5614,Course_5614,Finance,81,4324,LinkedIn Learning,1.958.159.643.778.040,99.635,3.5
5615,Course_5615,Programming,77,939,Coursera,813.158.398.107.185,9.464,4.2
5616,Course_5616,Finance,53,3964,Coursera,13.333.529.410.107.400,8.565,4.4
5617,Course_5617,Data Science,57,2529,Coursera,1.771.392.450.290.480,9.108,3.2
5618,Course_5618,Programming,56,666,Udemy,19.385.049.429.438.100,9.847,4.7
5619,Course_5619,Business,99,4424,edX,13.320.643.495.402.200,5.8,3.9
5620,Course_5620,Data Science,19,1805,Udemy,155.177.829.257.475,9.134,4.3
5621,Course_5621,Design,96,3263,Coursera,8.095.818.329.917.740,9.179,4.7
5622,Course_5622,Business,40,3992,edX,3.268.289.484.287.440,9.585,4.2
5623,Course_5623,Data Science,68,1573,Udemy,551.008.888.830.772,9.807,4.3
5624,Course_5624,Finance,33,2231,Coursera,8.602.471.386.631.720,8.278,3.8
5625,Course_5625,Office Tools,96,3654,LinkedIn Learning,14.099.489.839.104.900,9.959,3.0
5627,Course_5627,Finance,80,2225,Coursera,1.767.367.851.602.410,9.058,3.7
5628,Course_5628,Technology,90,133,edX,2.975.816.421.839.270,6.996,3.0
5629,Course_5629,Programming,93,339,Udemy,5.509.656.824.691.100,5.964,4.9
5630,Course_5630,Finance,93,1023,edX,18.457.408.522.791.700,61.798,3.7
5631,Course_5631,AI,91,3234,Udemy,1.871.701.338.252.330,8.922,4.1
5632,Course_5632,Office Tools,21,227,Coursera,29.770.414.240.952.900,8.923,4.9
5633,Course_5633,Programming,32,2309,Udemy,1.329.995.640.265.950,51.551,4.6
5634,Course_5634,AI,74,1308,Udemy,765.987.710.714.546,5.932,3.0
5635,Course_5635,Office Tools,55,4045,edX,11.911.592.272.767.200,5.494,4.0
5637,Course_5637,Business,99,2806,Coursera,23.624.785.815.035.600,9.368,3.6
5638,Course_5638,Finance,87,3165,Coursera,5.789.316.796.248.850,7.64,3.8
5639,Course_5639,Data Science,87,2725,Udemy,7.319.561.691.707.250,9.639,4.1
5641,Course_5641,Technology,79,1839,edX,13.666.660.927.177.700,7.536,4.2
5643,Course_5643,Business,83,4732,LinkedIn Learning,15.087.301.798.820.000,9.282,4.1
5644,Course_5644,Programming,89,2752,edX,1.770.876.324.388.170,8.324,3.4
5645,Course_5645,Data Science,80,1228,Udemy,10.226.936.986.215.400,7.37,4.7
5646,Course_5646,Technology,97,3264,LinkedIn Learning,10.039.151.126.018.500,7.171,3.3
5647,Course_5647,Programming,88,4429,Udemy,18.361.878.423.150.200,5.46,3.5
5649,Course_5649,Finance,34,4277,LinkedIn Learning,601.966.070.559.687,6.131,3.0
5650,Course_5650,Business,77,4288,Udemy,20.287.718.870.650.200,55.079,4.1
5651,Course_5651,AI,68,2280,Coursera,796.781.861.841.778,5.094,4.9
5652,Course_5652,Programming,49,1952,Coursera,1.153.705.429.505.050,9.242,3.3
5653,Course_5653,Data Science,61,494,edX,18.911.000.452.322.900,7.805,3.2
5654,Course_5654,AI,58,1518,Coursera,3.348.242.939.296.790,8.375,3.6
5655,Course_5655,Marketing,38,2847,Udemy,3.995.010.749.217.590,6.126,4.5
5656,Course_5656,Marketing,94,3653,edX,8.943.376.158.618.060,55.561,3.2
5657,Course_5657,AI,29,1016,Coursera,11.395.027.917.514.200,8.293,4.0
5658,Course_5658,AI,25,3509,LinkedIn Learning,3.827.904.365.857.930,5.387,3.6
5660,Course_5660,Programming,86,4668,LinkedIn Learning,15.880.688.182.502.700,7.726,4.1
5662,Course_5662,Programming,73,1411,edX,49.770.378.769.522.200,6.678,3.5
5664,Course_5664,Programming,57,4226,Coursera,6.555.947.204.007.750,9.1,4.0
5665,Course_5665,Business,94,4808,Coursera,4.858.010.617.144.370,6.239,4.5
5666,Course_5666,Programming,85,2872,Coursera,16.425.169.855.074.700,7.819,3.6
5667,Course_5667,Finance,43,3018,LinkedIn Learning,11.282.705.821.582.200,6.97,3.6
5668,Course_5668,Programming,35,844,edX,6.154.238.946.901.030,9.077,3.6
5669,Course_5669,Technology,49,3163,Udemy,3.214.337.645.544.470,5.801,4.8
5670,Course_5670,Business,53,2414,LinkedIn Learning,7.899.859.008.869.830,9.81,3.2
5671,Course_5671,Data Science,81,3211,Udemy,125.036.993.771.193,9.566,4.5
5672,Course_5672,Office Tools,65,1753,LinkedIn Learning,11.696.257.180.268.300,5.078,4.6
5673,Course_5673,Marketing,96,3415,edX,15.446.146.225.924.800,58.784,3.8
5675,Course_5675,Business,22,3298,edX,14.664.629.873.714.900,8.18,4.8
5676,Course_5676,Data Science,28,3665,Udemy,1.700.666.992.202.420,6.147,4.7
5677,Course_5677,Technology,58,2805,edX,12.637.999.179.421.200,7.603,3.6
5678,Course_5678,Data Science,96,3044,LinkedIn Learning,12.092.469.919.193.900,8.534,4.3
5679,Course_5679,Office Tools,46,4271,Udemy,7.551.303.525.754.020,6.452,3.7
5680,Course_5680,Marketing,99,1131,Udemy,4.818.604.605.593.640,5.387,4.4
5681,Course_5681,AI,46,4600,Udemy,8.594.530.525.518.790,54.077,4.5
5682,Course_5682,Finance,95,1700,Coursera,17.952.430.324.703.400,8.908,3.1
5683,Course_5683,Finance,89,855,Coursera,1.892.162.462.993.030,7.85,4.2
5684,Course_5684,Data Science,94,1572,Coursera,568.529.344.892.023,6.559,3.1
5685,Course_5685,Business,93,2571,Udemy,15.839.095.326.247.300,51.174,4.2
5686,Course_5686,Office Tools,54,4300,Coursera,1.771.503.934.830.230,6.952,4.9
5687,Course_5687,Marketing,67,460,edX,1.748.771.183.863.550,7.401,4.3
5688,Course_5688,Business,76,971,edX,18.337.597.680.705.900,7.057,4.6
5689,Course_5689,Design,75,4712,LinkedIn Learning,5.030.104.057.776.760,6.958,3.4
5690,Course_5690,Technology,93,1215,Coursera,3.736.188.240.901.110,9.383,3.9
5691,Course_5691,Marketing,13,314,Coursera,15.613.506.642.251.600,7.978,4.6
5692,Course_5692,Data Science,58,2962,Coursera,6.849.430.128.791.610,7.078,4.8
5693,Course_5693,AI,60,2404,Coursera,1.472.977.250.929.330,5.328,3.7
5694,Course_5694,Design,50,1483,edX,44.437.681.141.499.300,9.542,4.6
5695,Course_5695,AI,25,4698,Coursera,15.144.297.085.099.700,6.594,3.3
5697,Course_5697,AI,62,2769,Udemy,13.782.788.266.764.800,9.78,4.1
5698,Course_5698,Programming,73,874,LinkedIn Learning,1.666.283.381.016.010,5.252,3.1
5699,Course_5699,Finance,34,131,Coursera,19.822.767.644.137.400,9.161,3.7
5700,Course_5700,Marketing,82,3437,Coursera,15.720.149.154.198.400,6.812,3.8
5702,Course_5702,Design,32,2413,edX,8.909.517.852.581.500,5.925,3.4
5703,Course_5703,Finance,23,4547,Udemy,5.312.440.760.394.200,7.812,3.5
5704,Course_5704,Data Science,13,2877,LinkedIn Learning,1.317.326.491.184.830,7.661,4.2
5705,Course_5705,Business,15,4369,LinkedIn Learning,8.612.129.569.584.400,9.929,3.5
5706,Course_5706,Programming,37,2105,LinkedIn Learning,12.346.473.130.026.300,5.311,3.4
5707,Course_5707,Data Science,18,1035,edX,1.641.128.449.453.850,55.568,4.8
5708,Course_5708,AI,34,2221,Coursera,1.884.705.866.718.300,6.369,3.1
5709,Course_5709,Programming,64,4034,LinkedIn Learning,10.354.383.772.132.700,53.65,4.6
5710,Course_5710,AI,31,1021,Udemy,16.142.917.122.393.200,53.356,4.6
5711,Course_5711,Data Science,21,2622,Coursera,16.012.500.879.594.100,7.222,4.1
5712,Course_5712,Technology,90,3493,Udemy,1.708.559.091.190.590,7.401,3.2
5713,Course_5713,Design,57,1718,LinkedIn Learning,1.583.672.897.886.010,5.217,4.4
5714,Course_5714,Design,37,3228,edX,11.570.854.343.820.600,9.183,4.9
5715,Course_5715,AI,27,283,LinkedIn Learning,6.539.397.257.745.140,9.77,4.5
5716,Course_5716,Programming,80,2207,Coursera,19.723.970.616.748,7.216,4.0
5717,Course_5717,AI,53,4383,Udemy,14.772.229.513.595.700,6.631,4.2
5718,Course_5718,Finance,68,802,edX,11.431.305.219.813.600,54.376,4.4
5719,Course_5719,Marketing,35,3104,Udemy,19.658.464.591.691.900,7.201,3.5
5720,Course_5720,Technology,41,4507,Udemy,4.432.277.356.540.440,5.985,4.5
5721,Course_5721,AI,83,3948,edX,4.024.135.239.970.250,9.44,3.3
5723,Course_5723,Office Tools,14,4033,Coursera,6.804.786.634.131.110,6.735,3.2
5725,Course_5725,Marketing,75,4463,Coursera,1.558.081.248.612.550,6.701,4.0
5726,Course_5726,AI,76,4442,LinkedIn Learning,2.929.580.252.458.970,6.709,3.1
5727,Course_5727,Design,97,1056,Udemy,1.812.090.983.136.630,8.03,4.4
5728,Course_5728,Business,40,4508,edX,442.158.336.992.732,5.851,4.1
5732,Course_5732,Business,24,804,Udemy,19.264.207.545.911.600,8.944,3.6
5733,Course_5733,Technology,11,1677,LinkedIn Learning,48.796.989.709.768.600,8.271,3.6
5734,Course_5734,Programming,39,668,Coursera,9.784.889.317.704.380,6.627,4.5
5736,Course_5736,AI,37,3770,Udemy,22.603.201.681.166.100,8.147,4.8
5737,Course_5737,Technology,49,4685,Coursera,23.635.536.399.882.400,7.218,4.5
5738,Course_5738,AI,30,861,edX,28.335.151.485.389.100,7.629,4.4
5739,Course_5739,Technology,81,294,Coursera,1.741.203.476.222.850,7.083,3.3
5740,Course_5740,Technology,22,3330,Udemy,14.442.021.215.861.100,5.071,4.7
5741,Course_5741,Finance,60,2274,Coursera,14.847.151.743.426.600,5.02,4.7
5743,Course_5743,Finance,16,2087,Udemy,16.728.369.433.145.600,61.12,3.0
5744,Course_5744,Business,68,2708,edX,6.939.536.469.576.730,51.063,4.4
5745,Course_5745,AI,89,4712,LinkedIn Learning,1.278.293.335.773.670,6.729,3.9
5746,Course_5746,AI,55,649,Udemy,1.660.409.279.017.190,62.848,4.4
5747,Course_5747,Finance,73,4432,LinkedIn Learning,6.402.132.300.310.290,62.77,4.7
5749,Course_5749,Office Tools,86,2833,Udemy,17.301.245.748.155.800,9.632,3.0
5750,Course_5750,AI,17,4537,LinkedIn Learning,2.607.545.881.777.270,7.456,4.4
5751,Course_5751,Marketing,63,1822,edX,1.331.874.601.855.740,8.418,4.3
5752,Course_5752,Office Tools,32,3894,Coursera,5.266.486.180.321.190,8.718,4.9
5753,Course_5753,Office Tools,53,674,LinkedIn Learning,1.232.947.787.405.090,6.56,3.4
5754,Course_5754,Business,96,493,Udemy,10.231.524.842.526.900,5.39,3.7
5755,Course_5755,Finance,11,3297,LinkedIn Learning,17.572.850.550.318.800,7.411,3.6
5756,Course_5756,Office Tools,21,1294,Coursera,12.995.907.163.468.700,5.168,4.3
5757,Course_5757,Programming,61,4110,edX,1.468.967.570.108.610,7.548,3.7
5759,Course_5759,Office Tools,75,4569,Udemy,31.518.683.313.678.500,5.243,3.6
5760,Course_5760,Marketing,88,1829,edX,18.930.453.183.106.800,7.604,4.2
5761,Course_5761,Design,70,869,LinkedIn Learning,18.794.370.017.238.700,5.378,3.2
5762,Course_5762,Technology,32,3360,LinkedIn Learning,6.945.017.450.189.830,9.437,3.1
5763,Course_5763,Marketing,48,4678,edX,12.181.745.949.878.600,8.26,4.8
5764,Course_5764,Marketing,13,2981,LinkedIn Learning,6.499.389.194.640.840,5.144,3.9
5765,Course_5765,Marketing,99,1214,Udemy,37.340.399.781.475.900,7.667,4.1
5766,Course_5766,Design,26,4192,edX,1.682.121.326.020.850,9.363,3.4
5767,Course_5767,Programming,66,2868,LinkedIn Learning,16.841.289.178.180.300,6.654,3.3
5769,Course_5769,Business,38,3081,edX,6.700.799.792.403.940,7.65,3.3
5770,Course_5770,AI,99,4829,LinkedIn Learning,9.280.134.461.661.680,7.338,3.5
5771,Course_5771,Business,66,4976,LinkedIn Learning,14.475.357.659.493.800,5.03,3.9
5772,Course_5772,Office Tools,30,3360,Coursera,4.642.669.103.536.870,5.465,4.3
5773,Course_5773,Finance,35,3609,edX,17.253.116.671.228.400,7.5,4.3
5774,Course_5774,Office Tools,76,1484,Coursera,15.531.838.965.695.500,8.622,4.3
5775,Course_5775,Business,13,1002,Coursera,14.580.849.994.266.500,7.616,4.2
5776,Course_5776,Finance,90,3904,LinkedIn Learning,15.287.579.239.899.300,7.675,4.4
5777,Course_5777,Business,53,2953,Udemy,19.851.012.967.160.100,7.895,3.1
5778,Course_5778,Programming,44,4382,Coursera,1.472.841.834.078.200,9.393,3.1
5779,Course_5779,Programming,75,2113,Coursera,18.888.013.120.676.400,9.418,4.6
5780,Course_5780,Business,36,835,LinkedIn Learning,15.970.162.919.625.700,9.227,4.0
5781,Course_5781,Office Tools,84,4478,Udemy,12.608.630.814.290.400,8.996,3.2
5782,Course_5782,Programming,16,3699,LinkedIn Learning,19.836.066.512.987.000,9.111,3.7
5784,Course_5784,Design,89,3109,edX,1.663.445.022.849.060,54.662,3.9
5785,Course_5785,Technology,58,4885,LinkedIn Learning,9.797.830.609.148.240,7.208,3.8
5786,Course_5786,Programming,28,2807,Coursera,1.941.035.255.271.800,9.338,3.3
5787,Course_5787,AI,48,3647,edX,7.375.903.514.301.280,7.332,4.8
5788,Course_5788,Finance,40,3535,edX,5.462.209.112.450.480,9.737,4.4
5789,Course_5789,Design,45,4688,Udemy,23.501.480.992.299.300,9.665,4.2
5790,Course_5790,Design,55,3851,Udemy,7.055.718.682.998.090,9.928,3.8
5791,Course_5791,Technology,67,284,edX,6.632.184.152.157.510,8.253,3.1
5792,Course_5792,Data Science,56,4017,LinkedIn Learning,9.179.571.309.833.350,51.471,4.8
5793,Course_5793,Design,63,4105,LinkedIn Learning,16.659.714.165.865.100,9.19,4.2
5794,Course_5794,Office Tools,69,2949,Coursera,17.900.164.943.471.600,6.413,4.7
5795,Course_5795,AI,65,4110,LinkedIn Learning,51.122.615.935.963.200,7.983,4.9
5797,Course_5797,Technology,20,3846,LinkedIn Learning,19.441.632.106.086.900,5.415,4.4
5798,Course_5798,AI,92,3561,Udemy,17.976.243.251.364.300,7.212,3.9
5799,Course_5799,Business,90,4618,edX,3.973.289.786.373.990,6.214,4.3
5800,Course_5800,Office Tools,96,3869,Coursera,15.046.318.040.039.600,7.88,4.6
5801,Course_5801,Office Tools,11,1025,edX,16.287.254.963.450.500,5.075,4.6
5802,Course_5802,Programming,98,2676,Coursera,7.626.459.011.408.690,9.045,4.4
5803,Course_5803,Business,70,1975,Udemy,13.868.709.294.707.800,7.313,4.1
5805,Course_5805,Programming,91,1992,edX,3.839.019.637.579.780,8.192,4.1
5807,Course_5807,Office Tools,51,957,LinkedIn Learning,1.785.946.238.066.090,6.925,3.4
5808,Course_5808,Data Science,71,3185,LinkedIn Learning,1.698.889.712.762.430,8.863,3.7
5809,Course_5809,Finance,49,3381,Coursera,5.646.789.061.405.700,9.911,3.5
5810,Course_5810,Marketing,95,1376,Udemy,6.027.014.603.710.840,6.54,3.0
5811,Course_5811,Office Tools,69,2554,Udemy,282.079.452.391.643,6.673,3.3
5812,Course_5812,Business,14,729,Udemy,19.652.922.698.514.600,9.094,4.9
5813,Course_5813,Technology,14,1861,edX,4.696.740.152.978.290,54.833,3.1
5814,Course_5814,Office Tools,70,2781,edX,1.926.241.954.872.960,5.869,4.6
5815,Course_5815,Technology,83,1334,Coursera,7.747.159.404.213.350,6.779,3.2
5816,Course_5816,Technology,11,714,Coursera,11.976.320.345.890.800,5.569,3.9
5817,Course_5817,AI,69,2064,Coursera,6.823.983.782.928.730,8.788,4.5
5818,Course_5818,Office Tools,20,3458,Udemy,7.789.804.667.544.470,6.579,3.3
5819,Course_5819,Technology,77,3098,Udemy,17.202.193.713.942.000,5.525,3.0
5820,Course_5820,Design,85,4065,Udemy,427.934.169.742.246,8.757,4.4
5821,Course_5821,Finance,23,3342,Coursera,4.601.267.744.838.390,9.698,4.0
5822,Course_5822,Design,29,171,Udemy,1.274.974.180.800.250,5.397,4.4
5823,Course_5823,Programming,20,1877,Udemy,8.648.520.206.371.610,7.519,4.8
5824,Course_5824,Programming,83,456,Udemy,8.557.780.527.898.670,64.763,4.2
5825,Course_5825,Finance,88,2868,LinkedIn Learning,6.397.817.638.429.240,6.483,3.1
5827,Course_5827,Office Tools,63,669,Coursera,5.995.954.057.252.500,5.85,4.0
5828,Course_5828,Business,80,1304,Udemy,30.462.619.431.861.700,6.689,4.8
5829,Course_5829,Design,69,3048,Coursera,7.729.585.275.944.420,8.412,4.2
5830,Course_5830,Business,47,3376,Udemy,40.221.399.553.063.200,8.225,4.1
5831,Course_5831,Programming,97,328,Udemy,18.892.719.986.714.100,7.485,3.2
5832,Course_5832,Marketing,73,1130,Coursera,30.388.058.968.649.100,63.857,3.5
5833,Course_5833,Business,41,2059,Coursera,11.157.492.594.641.200,8.134,4.7
5834,Course_5834,AI,99,2299,Udemy,12.104.559.384.711.900,9.8,3.7
5835,Course_5835,Business,29,194,Udemy,7.114.286.135.801.370,5.572,3.1
5836,Course_5836,Design,74,3016,edX,13.220.268.505.232.000,6.9,4.2
5837,Course_5837,Design,61,355,edX,11.694.771.318.103.000,58.384,4.1
5838,Course_5838,Technology,71,2628,Udemy,3.055.559.357.913.730,7.807,4.2
5839,Course_5839,Business,55,4249,edX,1.373.727.639.094.220,9.053,4.8
5840,Course_5840,Office Tools,87,4050,LinkedIn Learning,8.428.038.704.000.750,6.472,3.2
5841,Course_5841,AI,78,572,Coursera,42.200.491.257.073.600,5.218,3.9
5842,Course_5842,Programming,93,2068,LinkedIn Learning,16.533.456.633.371.400,7.136,3.8
5845,Course_5845,Design,30,4963,Coursera,6.663.754.942.654.730,7.396,3.7
5846,Course_5846,Marketing,68,4076,Udemy,17.928.427.179.890.300,5.594,3.5
5847,Course_5847,AI,32,4783,LinkedIn Learning,7.575.473.658.562.940,7.725,3.8
5848,Course_5848,Programming,72,4378,Udemy,1.051.477.669.128.260,6.909,3.9
5849,Course_5849,Business,32,3133,edX,1.232.451.022.980.630,62.521,3.7
5850,Course_5850,Technology,57,1354,LinkedIn Learning,7.515.340.817.652.490,8.649,3.4
5851,Course_5851,Design,50,4639,edX,16.026.033.508.724.000,9.052,4.5
5852,Course_5852,Office Tools,96,4414,Udemy,35.981.616.207.924.600,9.382,4.3
5853,Course_5853,Data Science,92,4554,LinkedIn Learning,1.958.379.188.491.390,8.585,3.7
5854,Course_5854,AI,66,949,edX,4.740.037.788.861.090,8.951,3.8
5855,Course_5855,Finance,24,2090,edX,182.983.737.631.542,7.376,4.3
5856,Course_5856,Finance,77,2359,Udemy,14.524.405.858.456.700,6.492,4.9
5857,Course_5857,Office Tools,76,309,edX,14.083.616.934.571.900,8.981,4.7
5858,Course_5858,AI,33,1270,edX,10.863.007.379.191.500,5.432,4.6
5859,Course_5859,Business,92,3065,LinkedIn Learning,45.645.223.157.100.500,8.407,4.2
5860,Course_5860,Business,50,2680,Coursera,12.665.960.536.299.800,8.385,3.4
5861,Course_5861,Data Science,68,890,LinkedIn Learning,4.004.976.248.713.840,9.071,3.5
5862,Course_5862,Data Science,39,864,Udemy,19.244.905.438.875.200,7.506,4.6
5863,Course_5863,AI,87,827,Coursera,18.078.088.538.423.100,7.852,4.4
5865,Course_5865,Programming,96,2624,Coursera,29.812.119.240.490.000,9.422,4.5
5866,Course_5866,Office Tools,11,4960,edX,18.386.656.391.777.700,9.708,3.3
5867,Course_5867,Technology,36,4855,Coursera,34.586.126.303.485.900,6.1,4.0
5868,Course_5868,Programming,86,212,Coursera,1.702.216.600.717.620,7.084,3.1
5869,Course_5869,Marketing,79,2553,edX,11.674.638.449.326.800,8.289,4.5
5871,Course_5871,Technology,83,711,edX,144.169.981.263.879,9.154,3.1
5872,Course_5872,Business,17,4596,Coursera,1.687.965.345.596.850,7.762,4.0
5873,Course_5873,AI,87,3847,Coursera,25.719.432.334.155.500,7.783,3.6
5875,Course_5875,Business,51,842,edX,6.335.895.762.404.610,7.627,3.6
5876,Course_5876,Marketing,64,3476,Udemy,11.077.641.402.528.100,58.479,4.8
5877,Course_5877,Marketing,81,568,LinkedIn Learning,15.951.135.249.904.900,54.813,4.4
5878,Course_5878,Design,58,3993,Udemy,7.263.562.670.563.290,5.166,3.3
5879,Course_5879,Technology,75,1443,edX,8.052.074.879.000.580,9.397,3.7
5880,Course_5880,Finance,22,3858,edX,10.564.566.571.795.000,6.646,3.6
5881,Course_5881,Data Science,20,413,edX,13.471.226.467.744.500,6.961,3.8
5882,Course_5882,Programming,27,2448,edX,18.824.718.704.786.900,9.815,3.2
5883,Course_5883,Data Science,79,1004,edX,8.833.809.443.368.650,7.366,4.2
5884,Course_5884,Business,30,4006,LinkedIn Learning,13.126.525.047.405.800,52.172,4.6
5885,Course_5885,Finance,92,1110,LinkedIn Learning,3.345.607.481.444.940,6.707,4.7
5886,Course_5886,Marketing,11,1309,edX,9.553.856.283.813.710,5.459,4.6
5887,Course_5887,Technology,91,972,LinkedIn Learning,9.894.805.022.932.030,6.451,4.6
5888,Course_5888,Office Tools,32,4512,Coursera,19.088.265.300.570.300,9.126,4.6
5889,Course_5889,Office Tools,88,2516,Coursera,3.179.461.389.283.310,5.255,3.3
5890,Course_5890,Programming,31,2488,edX,966.804.631.868.192,7.091,4.1
5891,Course_5891,AI,48,1830,LinkedIn Learning,1.700.062.939.624.870,8.299,3.4
5892,Course_5892,Office Tools,12,4056,Udemy,39.738.511.480.244.700,9.582,4.7
5893,Course_5893,Programming,28,1054,Coursera,9.497.628.936.692.720,7.884,3.0
5894,Course_5894,Design,59,464,Coursera,13.134.192.100.953.500,9.285,3.2
5895,Course_5895,AI,36,4169,Udemy,61.402.434.341.807.600,6.341,3.7
5897,Course_5897,Design,24,417,edX,15.131.780.104.793.800,8.132,4.3
5898,Course_5898,Marketing,50,1035,LinkedIn Learning,1.613.365.463.328.050,7.904,4.6
5899,Course_5899,Marketing,71,3361,Coursera,6.099.736.771.086.600,54.682,4.1
5900,Course_5900,AI,28,890,LinkedIn Learning,2.194.251.646.224.760,5.655,3.8
5901,Course_5901,Design,56,2543,Udemy,1.253.459.323.932.690,7.766,3.5
